customer_id,external_id,email,state,segment,signup_date,last_update
CUST_00326,EXT_00570,userext_00570@email.com,MG,low,2024-01-26,2024-03-07
CUST_00327,EXT_00588,userext_00588@email.com,RJ,,2023-10-15,2024-03-29
CUST_00328,EXT_00839,userext_00839@email.com,BA,low,2023-11-08,2024-03-25
CUST_00329,EXT_00850,userext_00850@email.com,,high,2023-01-15,2023-01-31
CUST_00330,EXT_00280,userext_00280@email.com,,high,2023-06-23,2023-08-21
CUST_00331,EXT_00007,userext_00007@email.com,RJ,mid,2023-10-17,2024-03-03
CUST_00332,EXT_00411,userext_00411@email.com,SP,mid,2024-01-15,2024-05-26
CUST_00333,EXT_00032,userext_00032@email.com,SP,mid,2023-07-12,2023-09-27
CUST_00334,EXT_00465,userext_00465@email.com,MG,mid,2023-07-09,2023-08-27
CUST_00335,EXT_00739,userext_00739@email.com,MG,low,2023-01-27,2023-02-05
CUST_00336,EXT_00162,userext_00162@email.com,BA,low,2023-12-12,2023-12-02
CUST_00337,EXT_00279,userext_00279@email.com,CE,,2023-09-06,2024-01-09
CUST_00338,EXT_00453,userext_00453@email.com,CE,high,2023-04-21,2023-10-01
CUST_00339,EXT_00525,userext_00525@email.com,SP,high,2023-08-09,2023-08-07
CUST_00340,EXT_00291,userext_00291@email.com,,,2023-09-27,2024-02-14
CUST_00341,EXT_00316,userext_00316@email.com,SP,mid,2023-07-22,2023-11-22
CUST_00342,EXT_00057,userext_00057@email.com,SP,mid,2023-06-04,2023-06-28
CUST_00343,EXT_00786,userext_00786@email.com,RJ,high,2023-05-29,2023-07-21
CUST_00344,EXT_00123,userext_00123@email.com,SP,,2024-01-18,2024-04-07
CUST_00345,EXT_00180,userext_00180@email.com,RJ,,2023-09-30,2024-02-27
CUST_00346,EXT_00236,userext_00236@email.com,BA,high,2023-02-06,2023-04-18
CUST_00347,EXT_00883,userext_00883@email.com,,low,2023-08-12,2023-07-17
CUST_00348,EXT_00471,userext_00471@email.com,SP,high,2023-10-22,2024-01-09
CUST_00349,EXT_00588,userext_00588@email.com,CE,,2023-05-29,2023-05-28
CUST_00350,EXT_00415,userext_00415@email.com,SP,high,2023-03-29,2023-09-20
CUST_00351,EXT_00633,userext_00633@email.com,CE,high,2023-02-15,2023-05-07
CUST_00352,EXT_00865,userext_00865@email.com,SP,mid,2023-08-12,2023-12-10
CUST_00353,EXT_00411,userext_00411@email.com,BA,low,2023-07-22,2024-01-30
CUST_00354,EXT_00318,userext_00318@email.com,,high,2023-04-24,2023-06-18
CUST_00355,EXT_00798,userext_00798@email.com,RJ,low,2023-09-19,2024-01-29
CUST_00356,EXT_00117,userext_00117@email.com,BA,mid,2024-02-02,2024-04-01
CUST_00357,EXT_00360,userext_00360@email.com,,mid,2023-05-01,2023-04-27
CUST_00358,EXT_00150,userext_00150@email.com,MG,mid,2023-03-30,2023-08-01
CUST_00359,EXT_00157,userext_00157@email.com,,low,2023-04-01,2023-09-15
CUST_00360,EXT_00644,userext_00644@email.com,CE,,2024-01-22,2024-05-15
CUST_00361,EXT_00779,userext_00779@email.com,BA,,2023-12-15,2024-06-27
CUST_00362,EXT_00579,userext_00579@email.com,,high,2023-11-18,2024-01-07
CUST_00363,EXT_00155,userext_00155@email.com,CE,low,2023-08-29,2023-11-20
CUST_00364,EXT_00647,userext_00647@email.com,MG,high,2023-10-30,2023-10-14
CUST_00365,EXT_00361,userext_00361@email.com,BA,low,2023-06-08,2023-09-04
CUST_00366,EXT_00463,userext_00463@email.com,SP,low,2023-07-08,2024-01-06
CUST_00367,EXT_00294,userext_00294@email.com,SP,low,2023-11-11,2024-03-12
CUST_00368,EXT_00520,userext_00520@email.com,CE,,2023-10-25,2024-02-13
CUST_00369,EXT_00811,userext_00811@email.com,,low,2023-08-19,2024-02-12
CUST_00370,EXT_00586,userext_00586@email.com,,mid,2023-06-14,2023-10-16
CUST_00371,EXT_00488,userext_00488@email.com,BA,mid,2023-02-01,2023-04-27
CUST_00372,EXT_00106,userext_00106@email.com,MG,low,2023-09-16,2024-01-29
CUST_00373,EXT_00177,userext_00177@email.com,SP,mid,2023-12-29,2024-03-20
CUST_00374,EXT_00450,userext_00450@email.com,BA,mid,2023-07-06,2023-09-09
CUST_00375,EXT_00290,userext_00290@email.com,CE,,2024-02-01,2024-03-28
CUST_00376,EXT_00696,userext_00696@email.com,BA,low,2023-11-20,2024-04-03
CUST_00377,EXT_00343,userext_00343@email.com,SP,high,2023-02-18,2023-06-10
CUST_00378,EXT_00695,userext_00695@email.com,CE,high,2023-05-10,2023-10-12
CUST_00379,EXT_00873,userext_00873@email.com,,mid,2023-06-20,2023-06-10
CUST_00380,EXT_00597,userext_00597@email.com,,mid,2023-06-29,2023-08-17
CUST_00381,EXT_00672,userext_00672@email.com,,,2023-03-08,2023-07-08
CUST_00382,EXT_00726,userext_00726@email.com,SP,high,2023-10-14,2023-12-19
CUST_00383,EXT_00659,userext_00659@email.com,MG,mid,2023-12-10,2024-05-07
CUST_00384,EXT_00849,userext_00849@email.com,,low,2023-11-27,2024-04-16
CUST_00385,EXT_00434,userext_00434@email.com,BA,high,2023-01-10,2023-03-13
CUST_00386,EXT_00317,userext_00317@email.com,RJ,mid,2023-06-24,2023-12-07
CUST_00387,EXT_00498,userext_00498@email.com,RJ,mid,2023-03-12,2023-03-21
CUST_00388,EXT_00080,userext_00080@email.com,MG,low,2023-09-17,2024-03-02
CUST_00389,EXT_00553,userext_00553@email.com,,low,2023-12-05,2024-01-30
CUST_00390,EXT_00898,userext_00898@email.com,BA,mid,2023-11-02,2024-01-07
CUST_00391,EXT_00158,userext_00158@email.com,RJ,mid,2023-12-21,2024-06-05
CUST_00392,EXT_00640,userext_00640@email.com,RJ,,2023-01-23,2023-04-08
CUST_00393,EXT_00374,userext_00374@email.com,,mid,2023-08-16,2023-12-20
CUST_00394,EXT_00292,userext_00292@email.com,,,2023-04-30,2023-08-14
CUST_00395,EXT_00245,userext_00245@email.com,MG,,2023-04-10,2023-06-13
CUST_00396,EXT_00695,userext_00695@email.com,BA,,2023-08-25,2024-02-07
CUST_00397,EXT_00289,userext_00289@email.com,CE,,2023-03-24,2023-09-19
CUST_00398,EXT_00205,userext_00205@email.com,BA,mid,2023-05-09,2023-04-22
CUST_00399,EXT_00657,userext_00657@email.com,CE,high,2023-10-11,2023-10-07
CUST_00400,EXT_00729,userext_00729@email.com,BA,low,2023-05-26,2023-05-17
CUST_00401,EXT_00782,userext_00782@email.com,RJ,high,2023-08-19,2023-11-28
CUST_00402,EXT_00151,userext_00151@email.com,CE,low,2023-04-24,2023-10-20
CUST_00403,EXT_00462,userext_00462@email.com,MG,low,2023-08-01,2023-07-15
CUST_00404,EXT_00406,userext_00406@email.com,BA,high,2023-05-01,2023-07-08
CUST_00405,EXT_00084,userext_00084@email.com,MG,mid,2023-01-15,2023-03-07
CUST_00406,EXT_00102,userext_00102@email.com,,high,2023-03-16,2023-03-21
CUST_00407,EXT_00040,userext_00040@email.com,MG,,2023-12-23,2024-06-22
CUST_00408,EXT_00143,userext_00143@email.com,,,2023-08-18,2023-12-23
CUST_00409,EXT_00006,userext_00006@email.com,SP,low,2023-05-12,2023-06-06
CUST_00410,EXT_00856,userext_00856@email.com,RJ,,2023-02-26,2023-08-13
CUST_00411,EXT_00296,userext_00296@email.com,RJ,high,2023-03-04,2023-02-14
CUST_00412,EXT_00245,userext_00245@email.com,CE,,2023-02-02,2023-01-31
CUST_00413,EXT_00857,userext_00857@email.com,CE,low,2023-11-20,2024-02-29
CUST_00414,EXT_00589,userext_00589@email.com,RJ,mid,2023-05-30,2023-08-17
CUST_00415,EXT_00002,userext_00002@email.com,BA,high,2023-05-04,2023-08-28
CUST_00416,EXT_00427,userext_00427@email.com,RJ,low,2023-09-26,2023-11-27
CUST_00417,EXT_00070,userext_00070@email.com,BA,low,2023-07-19,2024-01-28
CUST_00418,EXT_00482,userext_00482@email.com,SP,,2023-07-11,2023-08-14
CUST_00419,EXT_00766,userext_00766@email.com,SP,high,2023-02-04,2023-04-03
CUST_00420,EXT_00247,userext_00247@email.com,,low,2024-01-31,2024-05-28
CUST_00421,EXT_00753,userext_00753@email.com,MG,mid,2023-01-23,2023-03-24
CUST_00422,EXT_00560,userext_00560@email.com,MG,mid,2024-02-03,2024-06-27
CUST_00423,EXT_00476,userext_00476@email.com,,,2023-11-20,2023-12-06
CUST_00424,EXT_00831,userext_00831@email.com,RJ,low,2024-01-02,2024-06-18
CUST_00425,EXT_00469,userext_00469@email.com,SP,high,2023-04-14,2023-03-26
CUST_00426,EXT_00811,userext_00811@email.com,RJ,low,2023-06-11,2023-07-30
CUST_00427,EXT_00528,userext_00528@email.com,CE,,2023-05-10,2023-04-19
CUST_00428,EXT_00772,userext_00772@email.com,,mid,2023-05-27,2023-07-27
CUST_00429,EXT_00883,userext_00883@email.com,SP,high,2023-05-20,2023-05-21
CUST_00430,EXT_00819,userext_00819@email.com,MG,,2023-07-24,2023-12-31
CUST_00431,EXT_00451,userext_00451@email.com,CE,high,2023-04-06,2023-07-12
CUST_00432,EXT_00709,userext_00709@email.com,CE,high,2023-09-23,2023-10-31
CUST_00433,EXT_00821,userext_00821@email.com,SP,,2023-02-10,2023-05-01
CUST_00434,EXT_00617,userext_00617@email.com,RJ,high,2023-06-14,2023-06-10
CUST_00435,EXT_00082,userext_00082@email.com,MG,high,2023-06-06,2023-08-29
CUST_00436,EXT_00618,userext_00618@email.com,,,2023-03-27,2023-08-20
CUST_00437,EXT_00455,userext_00455@email.com,MG,,2023-01-22,2023-06-27
CUST_00438,EXT_00891,userext_00891@email.com,MG,,2023-05-21,2023-10-01
CUST_00439,EXT_00811,userext_00811@email.com,SP,low,2023-12-10,2024-04-21
CUST_00440,EXT_00416,userext_00416@email.com,MG,mid,2023-01-16,2023-01-22
CUST_00441,EXT_00870,userext_00870@email.com,BA,,2023-01-18,2023-01-20
CUST_00442,EXT_00069,userext_00069@email.com,RJ,high,2023-07-05,2023-09-11
CUST_00443,EXT_00581,userext_00581@email.com,SP,mid,2023-12-14,2024-03-08
CUST_00444,EXT_00380,userext_00380@email.com,MG,,2024-01-26,2024-01-15
CUST_00445,EXT_00588,userext_00588@email.com,RJ,high,2023-07-23,2023-09-11
CUST_00446,EXT_00666,userext_00666@email.com,MG,mid,2023-02-28,2023-02-04
CUST_00447,EXT_00754,userext_00754@email.com,RJ,,2023-09-23,2023-12-01
CUST_00448,EXT_00576,userext_00576@email.com,SP,high,2024-02-01,2024-03-08
CUST_00449,EXT_00721,userext_00721@email.com,CE,mid,2023-11-10,2023-12-23
CUST_00450,EXT_00711,userext_00711@email.com,CE,mid,2023-03-04,2023-03-08
CUST_00451,EXT_00874,userext_00874@email.com,SP,,2023-03-30,2023-10-16
CUST_00452,EXT_00731,userext_00731@email.com,CE,low,2023-12-16,2024-06-19
CUST_00453,EXT_00328,userext_00328@email.com,,high,2023-12-30,2023-12-16
CUST_00454,EXT_00564,userext_00564@email.com,BA,high,2023-06-03,2023-12-07
CUST_00455,EXT_00162,userext_00162@email.com,,mid,2023-07-05,2023-10-13
CUST_00456,EXT_00230,userext_00230@email.com,SP,mid,2023-03-13,2023-04-12
CUST_00457,EXT_00810,userext_00810@email.com,CE,low,2023-07-04,2023-10-23
CUST_00458,EXT_00587,userext_00587@email.com,MG,,2023-10-10,2023-10-13
CUST_00459,EXT_00627,userext_00627@email.com,SP,low,2023-06-08,2023-08-18
CUST_00460,EXT_00735,userext_00735@email.com,,,2023-09-27,2023-12-11
CUST_00461,EXT_00788,userext_00788@email.com,CE,low,2023-03-06,2023-04-26
CUST_00462,EXT_00658,userext_00658@email.com,SP,,2023-08-27,2024-01-18
CUST_00463,EXT_00530,userext_00530@email.com,MG,mid,2024-02-04,2024-05-25
CUST_00464,EXT_00656,userext_00656@email.com,BA,mid,2024-01-29,2024-02-01
CUST_00465,EXT_00444,userext_00444@email.com,BA,low,2023-03-05,2023-06-15
CUST_00466,EXT_00157,userext_00157@email.com,MG,mid,2023-03-24,2023-05-15
CUST_00467,EXT_00727,userext_00727@email.com,RJ,high,2023-09-23,2024-04-09
CUST_00468,EXT_00291,userext_00291@email.com,SP,high,2023-04-11,2023-08-21
CUST_00469,EXT_00565,userext_00565@email.com,MG,mid,2023-11-17,2024-01-03
CUST_00470,EXT_00630,userext_00630@email.com,BA,low,2023-09-15,2024-01-27
CUST_00471,EXT_00173,userext_00173@email.com,BA,mid,2023-03-29,2023-08-14
CUST_00472,EXT_00640,userext_00640@email.com,,high,2023-10-16,2023-09-26
CUST_00473,EXT_00846,userext_00846@email.com,SP,low,2023-01-24,2023-06-07
CUST_00474,EXT_00790,userext_00790@email.com,BA,high,2023-11-30,2023-12-23
CUST_00475,EXT_00786,userext_00786@email.com,BA,,2023-11-13,2024-03-25
CUST_00476,EXT_00032,userext_00032@email.com,CE,high,2023-11-25,2024-01-11
CUST_00477,EXT_00495,userext_00495@email.com,RJ,,2023-06-02,2023-08-27
CUST_00478,EXT_00075,userext_00075@email.com,,low,2023-03-22,2023-06-12
CUST_00479,EXT_00426,userext_00426@email.com,CE,,2023-04-15,2023-06-11
CUST_00480,EXT_00622,userext_00622@email.com,RJ,high,2024-01-03,2024-02-23
CUST_00481,EXT_00752,userext_00752@email.com,MG,,2023-03-08,2023-08-19
CUST_00482,EXT_00380,userext_00380@email.com,BA,low,2023-06-13,2023-07-14
CUST_00483,EXT_00478,userext_00478@email.com,SP,high,2023-08-19,2023-09-21
CUST_00484,EXT_00145,userext_00145@email.com,SP,low,2023-05-29,2023-08-05
CUST_00485,EXT_00885,userext_00885@email.com,BA,,2023-05-08,2023-11-15
CUST_00486,EXT_00164,userext_00164@email.com,MG,high,2023-04-08,2023-09-20
CUST_00487,EXT_00164,userext_00164@email.com,CE,,2023-09-13,2024-03-26
CUST_00488,EXT_00316,userext_00316@email.com,CE,low,2023-02-16,2023-04-27
CUST_00489,EXT_00518,userext_00518@email.com,CE,mid,2023-04-21,2023-08-18
CUST_00490,EXT_00362,userext_00362@email.com,SP,low,2023-05-25,2023-08-29
CUST_00491,EXT_00612,userext_00612@email.com,,,2023-05-27,2023-09-11
CUST_00492,EXT_00009,userext_00009@email.com,SP,,2023-03-10,2023-09-21
CUST_00493,EXT_00271,userext_00271@email.com,,high,2024-01-27,2024-04-09
CUST_00494,EXT_00375,userext_00375@email.com,SP,,2023-01-27,2023-05-22
CUST_00495,EXT_00576,userext_00576@email.com,RJ,high,2023-10-11,2023-11-23
CUST_00496,EXT_00076,userext_00076@email.com,CE,,2024-01-27,2024-05-16
CUST_00497,EXT_00287,userext_00287@email.com,BA,low,2023-03-07,2023-03-01
CUST_00498,EXT_00404,userext_00404@email.com,MG,high,2023-10-13,2023-12-15
CUST_00499,EXT_00774,userext_00774@email.com,RJ,mid,2023-11-05,2024-02-13
CUST_00500,EXT_00412,userext_00412@email.com,BA,low,2023-01-24,2023-01-03
CUST_00501,EXT_00141,userext_00141@email.com,,high,2023-08-31,2023-12-11
CUST_00502,EXT_00468,userext_00468@email.com,RJ,mid,2023-06-17,2023-10-21
CUST_00503,EXT_00327,userext_00327@email.com,RJ,,2023-11-12,2024-04-19
CUST_00504,EXT_00863,userext_00863@email.com,MG,high,2023-09-17,2024-03-17
CUST_00505,EXT_00522,userext_00522@email.com,BA,,2023-12-29,2024-04-21
CUST_00506,EXT_00307,userext_00307@email.com,CE,low,2023-07-08,2023-08-31
CUST_00507,EXT_00690,userext_00690@email.com,SP,,2023-10-26,2023-12-13
CUST_00508,EXT_00816,userext_00816@email.com,,low,2023-11-02,2024-02-01
CUST_00509,EXT_00272,userext_00272@email.com,,mid,2024-01-05,2023-12-19
CUST_00510,EXT_00598,userext_00598@email.com,CE,mid,2023-09-26,2024-02-04
CUST_00511,EXT_00739,userext_00739@email.com,BA,,2023-03-17,2023-09-13
CUST_00512,EXT_00698,userext_00698@email.com,RJ,low,2023-10-21,2024-03-18
CUST_00513,EXT_00113,userext_00113@email.com,RJ,low,2023-08-14,2023-10-03
CUST_00514,EXT_00429,userext_00429@email.com,RJ,,2023-12-20,2024-01-11
CUST_00515,EXT_00421,userext_00421@email.com,BA,,2024-01-12,2024-06-16
CUST_00516,EXT_00064,userext_00064@email.com,,mid,2023-09-23,2023-10-16
CUST_00517,EXT_00575,userext_00575@email.com,MG,,2023-09-27,2023-12-02
CUST_00518,EXT_00322,userext_00322@email.com,RJ,,2023-09-30,2023-11-26
CUST_00519,EXT_00560,userext_00560@email.com,MG,high,2023-11-09,2024-02-10
CUST_00520,EXT_00197,userext_00197@email.com,RJ,high,2023-10-13,2023-11-28
CUST_00521,EXT_00231,userext_00231@email.com,MG,high,2023-12-27,2024-01-19
CUST_00522,EXT_00707,userext_00707@email.com,,,2023-06-12,2023-09-12
CUST_00523,EXT_00358,userext_00358@email.com,BA,high,2023-05-28,2023-05-29
CUST_00524,EXT_00588,userext_00588@email.com,,,2023-07-22,2024-01-17
CUST_00525,EXT_00354,userext_00354@email.com,RJ,high,2023-01-22,2023-03-06
CUST_00526,EXT_00732,userext_00732@email.com,SP,high,2023-08-15,2023-12-30
CUST_00527,EXT_00263,userext_00263@email.com,,,2023-04-20,2023-05-11
CUST_00528,EXT_00848,userext_00848@email.com,BA,high,2023-10-15,2024-03-11
CUST_00529,EXT_00279,userext_00279@email.com,RJ,low,2023-11-12,2024-04-19
CUST_00530,EXT_00601,userext_00601@email.com,RJ,mid,2023-01-26,2023-06-16
CUST_00531,EXT_00544,userext_00544@email.com,RJ,mid,2023-01-27,2023-01-22
CUST_00532,EXT_00424,userext_00424@email.com,MG,,2023-02-21,2023-07-15
CUST_00533,EXT_00790,userext_00790@email.com,RJ,low,2023-10-09,2023-10-19
CUST_00534,EXT_00417,userext_00417@email.com,,,2023-09-02,2024-01-16
CUST_00535,EXT_00205,userext_00205@email.com,MG,high,2023-05-27,2023-10-09
CUST_00536,EXT_00061,userext_00061@email.com,SP,mid,2023-10-01,2024-03-08
CUST_00537,EXT_00741,userext_00741@email.com,SP,mid,2023-08-02,2024-02-13
CUST_00538,EXT_00858,userext_00858@email.com,RJ,low,2023-07-23,2024-01-10
CUST_00539,EXT_00508,userext_00508@email.com,RJ,high,2023-01-20,2022-12-23
CUST_00540,EXT_00306,userext_00306@email.com,BA,low,2023-06-21,2023-08-02
CUST_00541,EXT_00466,userext_00466@email.com,,,2023-03-10,2023-09-13
CUST_00542,EXT_00517,userext_00517@email.com,CE,high,2023-04-09,2023-10-03
CUST_00543,EXT_00116,userext_00116@email.com,MG,mid,2024-01-10,2024-04-06
CUST_00544,EXT_00664,userext_00664@email.com,MG,mid,2023-01-08,2023-06-15
CUST_00545,EXT_00346,userext_00346@email.com,MG,mid,2023-03-31,2023-08-04
CUST_00546,EXT_00877,userext_00877@email.com,,,2023-08-07,2023-11-16
CUST_00547,EXT_00336,userext_00336@email.com,SP,,2023-12-09,2023-12-03
CUST_00548,EXT_00190,userext_00190@email.com,RJ,,2023-06-15,2023-07-18
CUST_00549,EXT_00007,userext_00007@email.com,MG,,2023-05-01,2023-07-24
CUST_00550,EXT_00772,userext_00772@email.com,MG,high,2023-06-04,2023-10-01
CUST_00551,EXT_00741,userext_00741@email.com,BA,low,2023-05-14,2023-09-28
CUST_00552,EXT_00369,userext_00369@email.com,,mid,2023-02-01,2023-06-21
CUST_00553,EXT_00122,userext_00122@email.com,CE,high,2023-03-23,2023-06-04
CUST_00554,EXT_00703,userext_00703@email.com,BA,high,2023-12-20,2023-12-20
CUST_00555,EXT_00655,userext_00655@email.com,MG,high,2023-11-11,2023-12-07
CUST_00556,EXT_00225,userext_00225@email.com,RJ,,2023-03-20,2023-06-14
CUST_00557,EXT_00766,userext_00766@email.com,BA,high,2023-08-01,2023-12-28
CUST_00558,EXT_00563,userext_00563@email.com,CE,mid,2024-01-26,2024-02-28
CUST_00559,EXT_00697,userext_00697@email.com,BA,low,2023-09-27,2023-12-20
CUST_00560,EXT_00541,userext_00541@email.com,,high,2023-02-09,2023-06-03
CUST_00561,EXT_00115,userext_00115@email.com,SP,mid,2023-10-21,2024-02-05
CUST_00562,EXT_00154,userext_00154@email.com,RJ,high,2023-09-24,2023-12-16
CUST_00563,EXT_00120,userext_00120@email.com,,mid,2024-01-03,2024-05-01
CUST_00564,EXT_00501,userext_00501@email.com,SP,,2023-01-29,2023-04-25
CUST_00565,EXT_00136,userext_00136@email.com,BA,,2023-08-22,2023-12-14
CUST_00566,EXT_00060,userext_00060@email.com,BA,,2023-12-11,2024-06-04
CUST_00567,EXT_00316,userext_00316@email.com,,low,2023-07-22,2023-08-26
CUST_00568,EXT_00837,userext_00837@email.com,SP,mid,2023-10-24,2023-10-12
CUST_00569,EXT_00047,userext_00047@email.com,CE,high,2023-12-25,2023-12-11
CUST_00570,EXT_00555,userext_00555@email.com,SP,low,2023-08-30,2023-08-08
CUST_00571,EXT_00294,userext_00294@email.com,CE,mid,2024-01-29,2024-02-02
CUST_00572,EXT_00785,userext_00785@email.com,,,2023-07-11,2024-01-25
CUST_00573,EXT_00392,userext_00392@email.com,CE,,2023-07-12,2023-07-02
CUST_00574,EXT_00700,userext_00700@email.com,,mid,2023-12-01,2024-06-08
CUST_00575,EXT_00357,userext_00357@email.com,SP,mid,2023-10-03,2023-12-12
CUST_00576,EXT_00542,userext_00542@email.com,RJ,mid,2023-01-02,2023-06-14
CUST_00577,EXT_00024,userext_00024@email.com,MG,,2023-12-11,2024-05-13
CUST_00578,EXT_00558,userext_00558@email.com,CE,,2023-04-28,2023-05-31
CUST_00579,EXT_00472,userext_00472@email.com,MG,mid,2023-05-22,2023-06-09
CUST_00580,EXT_00897,userext_00897@email.com,,low,2023-01-17,2023-07-13
CUST_00581,EXT_00677,userext_00677@email.com,CE,low,2023-05-04,2023-05-26
CUST_00582,EXT_00069,userext_00069@email.com,SP,low,2023-08-17,2023-12-18
CUST_00583,EXT_00689,userext_00689@email.com,,low,2023-05-06,2023-10-12
CUST_00584,EXT_00046,userext_00046@email.com,CE,,2023-04-30,2023-08-16
CUST_00585,EXT_00223,userext_00223@email.com,SP,mid,2023-09-15,2023-10-29
CUST_00586,EXT_00240,userext_00240@email.com,,high,2023-10-23,2024-02-23
CUST_00587,EXT_00792,userext_00792@email.com,,high,2023-05-02,2023-06-18
CUST_00588,EXT_00898,userext_00898@email.com,RJ,mid,2023-07-31,2023-09-15
CUST_00589,EXT_00282,userext_00282@email.com,SP,mid,2023-11-17,2024-04-08
CUST_00590,EXT_00438,userext_00438@email.com,BA,,2023-01-25,2023-03-24
CUST_00591,EXT_00659,userext_00659@email.com,,,2023-09-26,2023-11-16
CUST_00592,EXT_00714,userext_00714@email.com,CE,,2023-03-18,2023-05-03
CUST_00593,EXT_00386,userext_00386@email.com,RJ,,2023-05-04,2023-11-07
CUST_00594,EXT_00231,userext_00231@email.com,MG,mid,2023-08-26,2023-08-10
CUST_00595,EXT_00576,userext_00576@email.com,CE,,2023-10-13,2024-01-26
CUST_00596,EXT_00138,userext_00138@email.com,CE,mid,2023-05-11,2023-06-02
CUST_00597,EXT_00339,userext_00339@email.com,,low,2023-08-19,2024-02-21
CUST_00598,EXT_00380,userext_00380@email.com,SP,mid,2023-01-27,2023-03-06
CUST_00599,EXT_00387,userext_00387@email.com,,low,2023-02-07,2023-02-25
CUST_00600,EXT_00824,userext_00824@email.com,BA,mid,2023-09-03,2023-09-26
CUST_00601,EXT_00891,userext_00891@email.com,MG,high,2023-01-08,2023-02-01
CUST_00602,EXT_00195,userext_00195@email.com,,low,2024-01-18,2024-06-29
CUST_00603,EXT_00491,userext_00491@email.com,RJ,mid,2023-07-23,2023-08-23
CUST_00604,EXT_00566,userext_00566@email.com,MG,high,2023-07-14,2023-10-11
CUST_00605,EXT_00547,userext_00547@email.com,,high,2023-06-07,2023-07-13
CUST_00606,EXT_00369,userext_00369@email.com,BA,,2023-08-27,2023-08-22
CUST_00607,EXT_00823,userext_00823@email.com,,,2024-01-25,2024-07-27
CUST_00608,EXT_00328,userext_00328@email.com,RJ,high,2023-06-10,2023-08-24
CUST_00609,EXT_00047,userext_00047@email.com,BA,mid,2024-01-15,2024-01-22
CUST_00610,EXT_00017,userext_00017@email.com,MG,,2023-06-01,2023-06-10
CUST_00611,EXT_00201,userext_00201@email.com,MG,mid,2023-07-14,2023-11-06
CUST_00612,EXT_00854,userext_00854@email.com,RJ,,2023-10-09,2024-02-23
CUST_00613,EXT_00702,userext_00702@email.com,MG,high,2024-01-26,2024-07-24
CUST_00614,EXT_00501,userext_00501@email.com,,,2023-08-24,2023-09-06
CUST_00615,EXT_00751,userext_00751@email.com,MG,mid,2023-03-13,2023-08-14
CUST_00616,EXT_00560,userext_00560@email.com,CE,mid,2023-10-05,2024-02-16
CUST_00617,EXT_00061,userext_00061@email.com,BA,low,2023-02-08,2023-08-06
CUST_00618,EXT_00685,userext_00685@email.com,SP,low,2023-07-31,2023-08-05
CUST_00619,EXT_00863,userext_00863@email.com,,mid,2023-02-04,2023-07-05
CUST_00620,EXT_00155,userext_00155@email.com,SP,mid,2023-09-16,2023-12-11
CUST_00621,EXT_00383,userext_00383@email.com,SP,,2023-12-04,2024-03-07
CUST_00622,EXT_00017,userext_00017@email.com,SP,,2023-01-07,2022-12-12
CUST_00623,EXT_00543,userext_00543@email.com,,high,2023-10-02,2023-11-14
CUST_00624,EXT_00018,userext_00018@email.com,BA,,2023-04-02,2023-03-30
CUST_00625,EXT_00099,userext_00099@email.com,BA,mid,2023-05-04,2023-05-23
CUST_00626,EXT_00635,userext_00635@email.com,BA,high,2023-07-01,2023-08-08
CUST_00627,EXT_00815,userext_00815@email.com,CE,low,2023-07-11,2023-09-22
CUST_00628,EXT_00471,userext_00471@email.com,BA,mid,2023-12-23,2024-01-19
CUST_00629,EXT_00308,userext_00308@email.com,,low,2023-12-01,2024-06-07
CUST_00630,EXT_00666,userext_00666@email.com,SP,low,2023-07-27,2023-10-02
CUST_00631,EXT_00387,userext_00387@email.com,BA,,2023-01-29,2023-06-11
CUST_00632,EXT_00010,userext_00010@email.com,,mid,2023-02-12,2023-05-20
CUST_00633,EXT_00866,userext_00866@email.com,CE,high,2023-10-17,2024-04-23
CUST_00634,EXT_00098,userext_00098@email.com,BA,low,2023-04-28,2023-05-22
CUST_00635,EXT_00889,userext_00889@email.com,,,2023-05-19,2023-04-30
CUST_00636,EXT_00077,userext_00077@email.com,,high,2023-10-06,2024-01-28
CUST_00637,EXT_00674,userext_00674@email.com,SP,mid,2023-06-11,2023-05-16
CUST_00638,EXT_00213,userext_00213@email.com,BA,mid,2024-01-21,2024-07-19
CUST_00639,EXT_00730,userext_00730@email.com,CE,low,2023-06-03,2023-06-14
CUST_00640,EXT_00578,userext_00578@email.com,RJ,,2023-12-13,2024-06-29
CUST_00641,EXT_00554,userext_00554@email.com,MG,,2024-01-22,2024-06-29
CUST_00642,EXT_00144,userext_00144@email.com,,low,2023-09-14,2024-02-21
CUST_00643,EXT_00355,userext_00355@email.com,SP,low,2023-08-12,2023-09-10
CUST_00644,EXT_00859,userext_00859@email.com,SP,high,2023-11-06,2024-04-20
CUST_00645,EXT_00629,userext_00629@email.com,BA,,2024-02-01,2024-03-25
CUST_00646,EXT_00031,userext_00031@email.com,,high,2023-08-19,2023-11-22
CUST_00647,EXT_00234,userext_00234@email.com,MG,,2023-08-10,2023-08-27
CUST_00648,EXT_00697,userext_00697@email.com,BA,,2023-02-13,2023-07-30
CUST_00649,EXT_00634,userext_00634@email.com,MG,mid,2024-01-01,2023-12-20
CUST_00650,EXT_00085,userext_00085@email.com,MG,mid,2023-07-14,2023-12-13
CUST_00651,EXT_00803,userext_00803@email.com,,mid,2024-01-14,2024-03-23
CUST_00652,EXT_00325,userext_00325@email.com,MG,low,2023-02-16,2023-01-18
